9509,10023,9770,9676,9879,10012,9764,9670,9872,10005,9760,9661,9863,10001,9754,9651,9857,9988,9742,9645,9845,
9531,10020,9771,9677,9877,10011,9762,9673,9868,10007,9758,9660,9864,9997,9754,9653,9855,9991,9742,9648,9848,
9551,10026,9773,9679,9881,10015,9761,9668,9870,10002,9758,9660,9863,9998,9750,9654,9853,9990,9742,9647,9845,
9573,10022,9774,9680,9879,10009,9764,9671,9873,10006,9755,9658,9868,9997,9758,9657,9856,9985,9740,9646,9844,
9593,10018,9773,9675,9883,10011,9766,9670,9873,10000,9758,9664,9862,9998,9747,9655,9853,9990,9736,9645,9844,
9615,10023,9770,9673,9876,10011,9761,9668,9865,10004,9754,9663,9863,10002,9752,9654,9854,9988,9737,9646,9845,
9635,10019,9770,9674,9875,10017,9761,9668,9872,10006,9757,9658,9868,9998,9754,9657,9856,9991,9740,9647,9848,
9657,10018,9768,9673,9876,10011,9766,9670,9872,10004,9759,9663,9864,10005,9749,9657,9854,9996,9739,9645,9847,
9678,10026,9772,9680,9880,10015,9763,9670,9864,10008,9756,9661,9861,10002,9752,9656,9852,9987,9743,9653,9842,
9699,10023,9771,9675,9878,10012,9762,9670,9870,10009,9754,9662,9862,10000,9745,9657,9855,9990,9739,9649,9845,
9720,10022,9772,9676,9878,10010,9763,9672,9869,10007,9755,9663,9863,10004,9755,9658,9856,9990,9741,9647,9848,
9741,10020,9767,9672,9877,10009,9764,9673,9865,10006,9756,9661,9865,9999,9752,9653,9854,9992,9738,9646,9845,
9762,10020,9771,9674,9881,10015,9761,9668,9871,10002,9756,9661,9864,10002,9750,9659,9858,9986,9736,9647,9845,
9783,10022,9771,9680,9875,10014,9765,9676,9873,10010,9756,9665,9864,9997,9753,9657,9862,9986,9736,9643,9843,
9804,10018,9770,9677,9877,10012,9763,9667,9872,10005,9756,9658,9864,9998,9758,9656,9856,9992,9745,9649,9847,
9825,10021,9775,9677,9879,10013,9763,9667,9871,10006,9759,9662,9865,10000,9749,9659,9855,9989,9740,9650,9846,
9846,10019,9767,9675,9872,10012,9764,9671,9868,10005,9758,9666,9867,9996,9750,9653,9855,9991,9743,9646,9844,
9868,10021,9772,9676,9880,10012,9763,9671,9870,10003,9760,9662,9862,10004,9749,9653,9854,9994,9742,9645,9846,
9888,10022,9774,9678,9880,10013,9763,9673,9872,10012,9758,9662,9863,10000,9751,9655,9850,9990,9739,9647,9843,
9910,10020,9775,9677,9883,10014,9761,9673,9868,10009,9759,9663,9863,9993,9744,9653,9858,9985,9737,9647,9842,
9930,10019,9767,9671,9875,10010,9760,9672,9870,10002,9756,9664,9863,9999,9751,9655,9856,9996,9741,9646,9845,
9952,10021,9773,9674,9876,10013,9762,9668,9867,10007,9758,9665,9864,10001,9752,9658,9850,9994,9741,9648,9840,
9972,10022,9774,9679,9873,10016,9768,9670,9870,10012,9760,9668,9867,9999,9749,9654,9855,9989,9742,9648,9846,
9994,10026,9770,9674,9879,10014,9766,9671,9871,10010,9757,9664,9863,9994,9749,9654,9860,9992,9740,9646,9847,
10015,10018,9771,9673,9879,10008,9762,9668,9871,10003,9758,9659,9862,9998,9754,9651,9851,9990,9744,9649,9845,
10036,10025,9775,9678,9877,10018,9759,9670,9866,10007,9759,9663,9867,9996,9752,9650,9855,9985,9742,9644,9844,
10057,10019,9774,9679,9878,10011,9765,9668,9873,10007,9763,9660,9863,10002,9749,9651,9853,9993,9742,9652,9849,
10078,10025,9769,9677,9878,10015,9765,9669,9866,10010,9757,9662,9860,9997,9752,9652,9850,9991,9742,9644,9842,
10099,10019,9774,9674,9878,10017,9765,9666,9868,10011,9759,9662,9863,9999,9755,9657,9855,9990,9741,9647,9844,
10120,10017,9775,9673,9878,10015,9768,9671,9870,10010,9761,9662,9862,9998,9755,9655,9851,9994,9742,9652,9849,
10141,10019,9775,9678,9877,10009,9766,9670,9870,10008,9761,9658,9866,9999,9749,9651,9854,9989,9741,9646,9847,
10163,10022,9770,9680,9880,10014,9764,9667,9871,10005,9759,9662,9862,9994,9750,9650,9851,9988,9742,9647,9848,
10183,10017,9769,9677,9879,10016,9766,9673,9874,10011,9759,9662,9865,10001,9749,9654,9851,9992,9744,9648,9849,
10205,10026,9775,9676,9880,10013,9761,9665,9867,10008,9761,9662,9864,10004,9756,9659,9855,9991,9742,9647,9847,
10225,10022,9772,9675,9881,10011,9767,9668,9868,10006,9762,9663,9864,9996,9754,9655,9858,9992,9741,9648,9847,
10247,10025,9772,9677,9875,10011,9762,9663,9865,10008,9759,9663,9861,9995,9751,9654,9857,9986,9740,9647,9845,
10268,10018,9771,9676,9877,10006,9759,9667,9864,10001,9758,9664,9868,10001,9752,9654,9858,9994,9742,9646,9843,
10289,10021,9772,9673,9878,10016,9765,9672,9875,10008,9761,9664,9863,9999,9752,9655,9851,9987,9745,9649,9848,
10310,10020,9776,9675,9882,10016,9765,9668,9871,10007,9761,9665,9863,10000,9756,9656,9858,9988,9744,9645,9846,
10332,10018,9771,9674,9879,10012,9763,9667,9870,10007,9758,9661,9863,9995,9750,9650,9852,9992,9743,9645,9847,
10352,10021,9770,9678,9879,10012,9767,9673,9869,10010,9758,9662,9861,10001,9754,9656,9855,9993,9742,9645,9845,
10374,10020,9771,9674,9872,10013,9765,9667,9867,10007,9759,9660,9860,9999,9755,9653,9850,9992,9744,9645,9841,
10394,10019,9777,9674,9875,10013,9764,9667,9864,10008,9762,9663,9866,9999,9749,9658,9853,9991,9738,9647,9844,
10416,10020,9765,9680,9879,10012,9761,9674,9869,10009,9755,9668,9862,10002,9754,9658,9853,9992,9742,9646,9847,
10437,10018,9775,9677,9877,10009,9762,9667,9868,10004,9758,9663,9859,9998,9752,9656,9854,9992,9743,9648,9845,
10458,10020,9770,9678,9879,10014,9758,9673,9868,10007,9758,9661,9858,9994,9747,9652,9850,9988,9740,9644,9844,
10479,10018,9768,9678,9873,10008,9762,9674,9869,10002,9756,9660,9861,9994,9750,9654,9850,9985,9739,9646,9845,
10500,10021,9772,9681,9877,10014,9765,9671,9869,10004,9756,9665,9866,9994,9753,9656,9856,9987,9742,9648,9844,
10521,10022,9771,9676,9875,10012,9763,9670,9872,10005,9755,9664,9861,9995,9754,9653,9850,9989,9743,9647,9844,
10542,10019,9774,9676,9877,10014,9768,9669,9870,10009,9761,9661,9866,10001,9748,9656,9855,9993,9738,9646,9846,
10563,10021,9772,9675,9876,10010,9762,9666,9865,10011,9758,9659,9862,9993,9755,9656,9851,9988,9744,9644,9843,
10585,10024,9775,9676,9878,10013,9766,9672,9870,10009,9760,9663,9861,9995,9748,9651,9852,9994,9739,9647,9840,
10605,10018,9773,9677,9875,10012,9766,9669,9865,10006,9755,9661,9862,9995,9752,9655,9855,9989,9739,9646,9844,
10627,10016,9775,9679,9872,10009,9761,9668,9864,10005,9761,9666,9860,9994,9752,9657,9852,9987,9741,9642,9846,
10647,10019,9775,9675,9877,10010,9763,9668,9867,10005,9759,9660,9864,9994,9754,9653,9852,9994,9741,9648,9843,
10669,10018,9770,9676,9879,10012,9765,9670,9867,10003,9760,9660,9860,10002,9750,9655,9853,9990,9742,9647,9844,
10690,10021,9769,9673,9875,10013,9757,9665,9867,10009,9758,9661,9867,9998,9752,9657,9858,9989,9738,9645,9846,
10711,10021,9774,9675,9878,10012,9763,9672,9873,10009,9759,9666,9860,10001,9754,9658,9854,9990,9741,9645,9845,
10732,10014,9769,9673,9874,10010,9762,9672,9864,10008,9758,9658,9862,10001,9755,9656,9854,9991,9743,9645,9845,
10754,10018,9772,9674,9876,10015,9765,9673,9867,10006,9761,9660,9860,10000,9752,9651,9852,9989,9741,9643,9843,
10774,10024,9769,9672,9872,10013,9761,9669,9870,10004,9755,9660,9865,10000,9753,9654,9855,9992,9740,9642,9843,
10796,10018,9774,9674,9878,10012,9762,9667,9867,10006,9758,9662,9869,9996,9750,9651,9855,9993,9740,9645,9845,
10816,10021,9770,9676,9881,10013,9762,9670,9870,10010,9761,9659,9864,10000,9753,9656,9854,9990,9742,9645,9844,
10838,10022,9772,9676,9877,10010,9764,9669,9864,10008,9757,9660,9864,9994,9752,9659,9854,9990,9741,9646,9846,
10859,10017,9770,9675,9879,10007,9763,9672,9868,10008,9756,9662,9859,9999,9756,9654,9854,9990,9743,9642,9843,
10880,10023,9771,9671,9876,10015,9762,9669,9866,10009,9756,9660,9863,10001,9752,9658,9856,9992,9740,9654,9842,
10901,10020,9771,9678,9876,10014,9770,9673,9870,10008,9757,9662,9864,9998,9754,9654,9856,9986,9741,9649,9842,
10921,10030,9773,9679,9881,10014,9762,9671,9872,10007,9763,9665,9865,9997,9751,9656,9855,9990,9741,9645,9843,
10943,10022,9772,9676,9881,10012,9764,9672,9873,10004,9758,9665,9860,9995,9752,9650,9851,9988,9743,9646,9840,
10964,10022,9773,9677,9873,10014,9767,9674,9870,10006,9760,9660,9862,9999,9756,9659,9855,9990,9740,9648,9842,
10985,10020,9774,9679,9876,10013,9766,9670,9867,10005,9759,9666,9862,9999,9749,9657,9848,9994,9741,9646,9846,
11006,10021,9769,9674,9876,10016,9763,9670,9868,10009,9757,9667,9863,9996,9754,9654,9857,9992,9743,9650,9849,
11027,10026,9772,9679,9880,10012,9767,9669,9870,10005,9759,9662,9864,9995,9751,9652,9852,9993,9742,9647,9848,
11048,10022,9768,9676,9876,10016,9760,9669,9871,10007,9755,9665,9866,10001,9749,9658,9853,9991,9737,9646,9843,
11070,10017,9767,9676,9879,10010,9761,9667,9869,10007,9753,9662,9861,9998,9753,9649,9854,9989,9741,9647,9843,
11090,10024,9771,9676,9876,10013,9765,9675,9870,10008,9755,9663,9864,10002,9752,9656,9854,9995,9745,9648,9844,
11112,10021,9771,9680,9876,10014,9757,9670,9864,10010,9757,9666,9864,10000,9751,9657,9852,9988,9741,9649,9843,
11132,10020,9775,9676,9878,10011,9766,9671,9868,10009,9761,9664,9861,10000,9751,9655,9858,9996,9739,9644,9845,
11154,10021,9771,9677,9878,10010,9760,9670,9871,10008,9756,9663,9862,9995,9749,9657,9853,9991,9739,9648,9844,
11175,10017,9772,9677,9878,10012,9760,9671,9869,10006,9756,9663,9862,9999,9749,9654,9851,9993,9738,9649,9846,
11196,10027,9769,9678,9877,10015,9762,9670,9868,10008,9755,9664,9863,9996,9753,9656,9856,9988,9743,9648,9844,
11217,10017,9771,9676,9878,10006,9761,9665,9870,10004,9759,9661,9866,9999,9752,9653,9854,9988,9739,9650,9848,
11238,10021,9774,9675,9876,10012,9762,9667,9868,10003,9757,9658,9859,10004,9751,9655,9859,9995,9739,9645,9844,
11259,10019,9773,9675,9873,10010,9759,9667,9866,10010,9756,9659,9865,10000,9749,9653,9854,9991,9742,9648,9845,
11281,10021,9771,9679,9879,10010,9762,9665,9871,10004,9760,9660,9862,10000,9750,9654,9855,9995,9740,9643,9844,
11301,10027,9773,9678,9879,10013,9761,9670,9866,10008,9758,9663,9863,9997,9749,9655,9852,9990,9742,9648,9844,
11323,10020,9775,9678,9879,10015,9762,9668,9870,10008,9759,9664,9861,9995,9752,9655,9851,9985,9741,9648,9845,
11343,10019,9771,9678,9878,10010,9765,9675,9865,10006,9760,9665,9864,9999,9749,9657,9854,9992,9743,9652,9846,
11365,10021,9772,9679,9877,10014,9766,9673,9870,10007,9760,9666,9867,10001,9755,9659,9855,9995,9740,9650,9843,
11386,10018,9771,9676,9875,10012,9766,9672,9870,10009,9758,9664,9865,10001,9749,9655,9854,9989,9742,9648,9844,
11407,10022,9771,9674,9877,10016,9763,9670,9873,10012,9758,9662,9865,10000,9754,9659,9860,9989,9744,9646,9847,
11428,10021,9775,9678,9879,10012,9763,9672,9867,10009,9762,9663,9861,9998,9753,9660,9858,9990,9739,9651,9845,
11449,10021,9771,9678,9878,10014,9762,9672,9870,10005,9760,9665,9866,9999,9752,9656,9857,9992,9739,9645,9849,
11470,10022,9770,9680,9878,10015,9764,9673,9875,10007,9757,9667,9864,10001,9754,9659,9855,9994,9739,9653,9843,
11492,10020,9774,9679,9874,10017,9766,9676,9869,10010,9760,9665,9862,10003,9754,9659,9856,9996,9740,9648,9845,
11512,10022,9772,9677,9878,10019,9763,9671,9870,10015,9758,9662,9866,9996,9752,9657,9857,9987,9745,9649,9848,
11534,10021,9770,9675,9879,10014,9767,9676,9873,10006,9762,9665,9863,10002,9755,9660,9855,9991,9741,9650,9846,
11555,10023,9776,9680,9880,10013,9766,9672,9869,10008,9760,9666,9866,10003,9756,9660,9857,9997,9742,9654,9844,
11576,10025,9775,9679,9879,10013,9768,9671,9867,10013,9763,9665,9867,10002,9754,9658,9855,9994,9746,9649,9848,
11597,10026,9775,9680,9878,10018,9771,9673,9868,10009,9765,9664,9869,10003,9753,9661,9857,9993,9742,9653,9847,
11618,10024,9773,9679,9882,10014,9768,9677,9874,10010,9761,9668,9868,10004,9759,9655,9854,9995,9743,9647,9842,
11639,10025,9775,9680,9878,10015,9770,9673,9872,10016,9765,9668,9864,9998,9757,9656,9853,9991,9744,9652,9845,
11661,10028,9778,9682,9878,10020,9773,9675,9874,10011,9769,9669,9874,10007,9760,9662,9862,9999,9743,9655,9848,
11681,10029,9775,9681,9879,10023,9768,9680,9875,10017,9768,9669,9873,10004,9757,9664,9860,9999,9743,9655,9849,
11703,10026,9779,9682,9883,10021,9772,9678,9876,10022,9770,9671,9872,10006,9760,9664,9862,9996,9743,9656,9850,
11724,10030,9775,9680,9880,10023,9772,9683,9876,10016,9766,9674,9871,10003,9759,9664,9859,9998,9750,9652,9848,
11745,10030,9780,9683,9885,10022,9772,9680,9876,10015,9768,9673,9869,10012,9763,9663,9860,9995,9747,9653,9851,
11766,10029,9779,9677,9882,10017,9774,9680,9875,10017,9769,9670,9868,10010,9762,9667,9863,9998,9751,9656,9851,
11787,10025,9779,9684,9881,10021,9770,9681,9872,10019,9772,9673,9873,10009,9763,9665,9862,9996,9749,9652,9850,
11808,10025,9776,9682,9881,10022,9768,9678,9877,10014,9770,9674,9872,10004,9761,9666,9859,9999,9750,9654,9850,
11830,10028,9781,9682,9881,10024,9777,9682,9877,10022,9771,9675,9870,10005,9762,9666,9860,9995,9752,9650,9850,
11850,10030,9780,9683,9882,10023,9775,9680,9878,10022,9770,9678,9872,10008,9765,9664,9861,9994,9750,9651,9849,
11872,10026,9783,9683,9884,10023,9779,9679,9878,10023,9777,9678,9877,10011,9762,9665,9865,9996,9747,9653,9850,
11893,10028,9780,9684,9884,10026,9781,9686,9881,10019,9774,9679,9876,10013,9767,9673,9866,9998,9748,9659,9849,
11914,10024,9782,9689,9882,10027,9778,9687,9880,10021,9776,9681,9880,10013,9768,9672,9869,9996,9746,9658,9855,
11935,10029,9778,9681,9885,10025,9775,9686,9882,10018,9773,9682,9882,10012,9762,9670,9864,9997,9747,9656,9851,
11956,10028,9779,9683,9884,10032,9781,9688,9887,10023,9778,9686,9881,10010,9767,9674,9867,9997,9747,9660,9854,
11977,10030,9779,9686,9884,10028,9781,9691,9884,10026,9779,9687,9885,10012,9769,9673,9872,10000,9751,9662,9858,
11999,10031,9783,9687,9887,10029,9786,9688,9889,10029,9783,9686,9884,10016,9772,9672,9871,9998,9754,9655,9850,
12019,10028,9785,9686,9884,10029,9784,9688,9883,10030,9788,9688,9884,10012,9771,9673,9870,9996,9751,9658,9855,
12041,10029,9783,9686,9887,10027,9786,9692,9886,10025,9784,9688,9886,10015,9772,9676,9869,9998,9752,9655,9855,
12062,10036,9780,9687,9885,10035,9783,9692,9888,10031,9786,9689,9886,10015,9770,9677,9870,10001,9747,9658,9857,
12083,10029,9776,9687,9886,10029,9781,9692,9885,10033,9782,9693,9889,10019,9773,9674,9870,10003,9755,9658,9856,
12104,10032,9783,9687,9892,10034,9790,9696,9886,10028,9790,9691,9887,10023,9769,9676,9874,10002,9754,9656,9855,
12126,10031,9781,9687,9885,10033,9782,9688,9885,10036,9786,9688,9888,10012,9774,9678,9873,10002,9754,9655,9856,
12146,10027,9782,9687,9887,10026,9783,9694,9888,10025,9787,9692,9887,10019,9779,9678,9874,10002,9752,9656,9856,
12168,10030,9783,9687,9883,10032,9788,9692,9886,10031,9791,9689,9887,10020,9774,9680,9871,10000,9753,9665,9855,
12189,10031,9784,9690,9887,10034,9788,9698,9886,10033,9793,9698,9890,10026,9781,9682,9875,10008,9757,9661,9856,
12210,10033,9788,9686,9887,10045,9793,9698,9892,10044,9799,9700,9898,10026,9786,9689,9879,10004,9754,9660,9857,
12231,10034,9783,9690,9889,10044,9800,9707,9898,10047,9809,9717,9909,10040,9802,9706,9887,10004,9761,9668,9856,
12253,10035,9791,9691,9889,10053,9811,9720,9898,10064,9839,9749,9970,10072,9878,9779,9914,10011,9772,9668,9863,
12273,10036,9795,9691,9886,10072,9891,9789,9918,10127,10120,10046,10231,10253,10176,10026,10000,10017,9778,9678,9867,
12295,10038,9799,9699,9898,10218,10130,9972,9992,10541,10406,10297,10365,10389,10269,10104,10062,10028,9798,9689,9867,
12316,10055,9815,9711,9894,10348,10226,10059,10039,10669,10417,10301,10398,10440,10303,10134,10091,10032,9805,9690,9867,
12338,10054,9814,9705,9895,10393,10255,10079,10061,10683,10422,10301,10425,10469,10315,10151,10107,10039,9817,9700,9872,
12360,10058,9819,9718,9902,10411,10275,10098,10080,10691,10423,10310,10460,10474,10326,10171,10145,10037,9820,9705,9873,
12382,10048,9817,9711,9894,10420,10281,10109,10092,10696,10425,10304,10476,10482,10331,10176,10162,10040,9822,9703,9872,
12403,10055,9825,9718,9896,10428,10285,10122,10107,10693,10425,10305,10476,10494,10342,10183,10162,10034,9826,9707,9868,
12425,10054,9826,9720,9896,10442,10300,10130,10110,10697,10426,10307,10491,10498,10337,10188,10172,10042,9824,9705,9874,
12446,10057,9822,9721,9894,10444,10301,10131,10121,10698,10426,10302,10493,10497,10338,10182,10176,10043,9826,9711,9876,
12468,10052,9827,9724,9896,10452,10303,10143,10130,10695,10423,10313,10501,10503,10346,10199,10189,10045,9826,9713,9869,
12489,10056,9830,9721,9900,10449,10307,10145,10132,10701,10428,10306,10509,10496,10345,10199,10213,10040,9826,9718,9875,
12511,10058,9825,9722,9901,10449,10307,10152,10152,10698,10419,10309,10516,10495,10349,10204,10231,10038,9829,9716,9880,
12533,10053,9834,9725,9900,10452,10316,10160,10168,10698,10433,10315,10522,10494,10345,10211,10242,10038,9832,9719,9875,
12555,10058,9833,9729,9900,10451,10317,10166,10177,10697,10427,10312,10524,10494,10351,10214,10250,10041,9834,9725,9877,
12576,10059,9836,9730,9901,10450,10323,10172,10186,10701,10428,10314,10528,10491,10350,10216,10256,10037,9834,9721,9880,
12598,10062,9839,9734,9901,10458,10326,10180,10197,10696,10426,10308,10531,10503,10349,10217,10257,10048,9836,9725,9877,
12619,10059,9838,9728,9901,10457,10323,10178,10200,10700,10430,10316,10533,10496,10356,10219,10266,10039,9836,9722,9876,
12641,10054,9836,9730,9897,10455,10331,10182,10200,10697,10432,10314,10532,10506,10352,10220,10265,10045,9836,9726,9880,
12662,10062,9842,9735,9901,10466,10331,10185,10208,10702,10430,10314,10535,10504,10352,10223,10268,10043,9832,9730,9878,
12684,10054,9840,9732,9898,10475,10334,10190,10215,10702,10433,10314,10531,10509,10355,10218,10264,10042,9840,9723,9877,
12706,10061,9848,9735,9900,10479,10336,10188,10213,10702,10435,10312,10529,10507,10353,10216,10256,10043,9833,9722,9877,
12728,10065,9848,9733,9905,10488,10343,10188,10216,10700,10429,10310,10528,10514,10352,10220,10257,10042,9832,9722,9876,
12749,10061,9847,9734,9903,10491,10341,10197,10217,10700,10429,10313,10529,10514,10354,10218,10256,10044,9836,9721,9875,
12771,10063,9847,9729,9899,10489,10344,10190,10217,10700,10429,10313,10535,10510,10345,10222,10260,10041,9833,9719,9880,
12792,10062,9845,9734,9904,10495,10344,10198,10226,10702,10428,10314,10533,10509,10350,10216,10260,10040,9832,9725,9878,
12814,10066,9849,9739,9908,10488,10344,10196,10221,10703,10427,10312,10532,10515,10355,10217,10264,10046,9833,9722,9877,
12835,10066,9848,9736,9905,10495,10345,10196,10223,10703,10428,10313,10534,10515,10351,10218,10264,10044,9832,9719,9874,
12857,10063,9848,9734,9900,10495,10349,10195,10224,10704,10431,10316,10532,10516,10354,10222,10264,10040,9841,9723,9880,
12879,10065,9843,9736,9901,10493,10342,10197,10214,10703,10428,10312,10536,10518,10358,10221,10268,10048,9835,9728,9880,
12901,10064,9847,9737,9909,10492,10344,10195,10225,10704,10430,10313,10536,10521,10353,10225,10274,10042,9838,9725,9881,
12922,10063,9844,9732,9904,10491,10346,10195,10220,10698,10429,10313,10534,10523,10360,10226,10272,10050,9842,9732,9880,
12944,10067,9845,9734,9899,10496,10342,10194,10215,10706,10431,10313,10537,10520,10364,10224,10274,10044,9841,9729,9878,
12965,10063,9845,9734,9899,10496,10345,10193,10220,10703,10433,10317,10537,10516,10357,10226,10278,10041,9841,9727,9881,
12987,10058,9840,9734,9902,10495,10344,10199,10220,10705,10429,10312,10538,10521,10356,10228,10278,10050,9840,9730,9883,
13008,10063,9843,9734,9901,10495,10342,10196,10220,10706,10429,10310,10537,10519,10365,10225,10278,10047,9839,9730,9879,
13030,10062,9847,9733,9902,10491,10348,10194,10223,10704,10436,10316,10536,10516,10361,10231,10279,10043,9841,9727,9877,
13052,10058,9845,9737,9898,10492,10346,10199,10225,10698,10430,10315,10531,10525,10361,10231,10277,10047,9843,9732,9881,
13074,10062,9844,9738,9899,10496,10345,10194,10223,10706,10429,10310,10534,10522,10362,10230,10275,10044,9843,9731,9881,
13095,10066,9853,9739,9905,10492,10347,10193,10217,10700,10429,10318,10535,10523,10365,10230,10276,10048,9844,9730,9879,
13117,10064,9849,9736,9899,10495,10347,10199,10222,10704,10432,10311,10534,10524,10362,10230,10278,10050,9839,9731,9876,
13138,10066,9847,9739,9903,10496,10346,10196,10219,10701,10432,10314,10536,10525,10358,10230,10274,10048,9841,9731,9879,
13160,10065,9846,9738,9905,10501,10352,10200,10224,10706,10430,10316,10534,10523,10359,10231,10277,10045,9844,9731,9881,
13181,10066,9848,9737,9900,10502,10348,10200,10219,10708,10433,10313,10537,10521,10363,10224,10277,10049,9846,9728,9883,
13203,10063,9846,9737,9902,10497,10345,10199,10221,10706,10434,10311,10535,10521,10360,10227,10279,10048,9840,9726,9877,
13225,10063,9848,9736,9901,10499,10345,10198,10222,10701,10428,10314,10541,10520,10360,10225,10276,10049,9841,9732,9880,
13247,10062,9847,9734,9900,10498,10345,10201,10224,10701,10435,10313,10535,10523,10361,10228,10279,10047,9843,9731,9879,
13268,10065,9847,9738,9903,10502,10347,10199,10220,10703,10430,10312,10535,10519,10362,10229,10282,10046,9841,9733,9883,
13290,10061,9852,9738,9904,10497,10348,10200,10228,10699,10431,10315,10542,10526,10362,10236,10286,10045,9841,9731,9881,
13312,10060,9845,9737,9901,10497,10348,10198,10231,10705,10431,10315,10537,10531,10372,10234,10289,10050,9851,9734,9885,
13333,10063,9848,9736,9904,10501,10350,10201,10231,10704,10432,10316,10534,10522,10362,10232,10281,10045,9842,9733,9881,
13355,10064,9851,9739,9904,10494,10347,10196,10226,10702,10430,10312,10535,10525,10363,10233,10282,10047,9844,9734,9879,
13376,10060,9850,9738,9900,10498,10348,10200,10223,10700,10431,10320,10540,10525,10365,10235,10289,10052,9845,9732,9881,
13399,10061,9846,9735,9902,10500,10349,10202,10230,10705,10431,10313,10536,10528,10365,10231,10286,10047,9842,9733,9883,
13420,10065,9847,9738,9905,10499,10347,10200,10231,10704,10429,10317,10536,10524,10363,10235,10284,10043,9842,9730,9880,
13442,10065,9848,9733,9904,10501,10347,10200,10231,10705,10433,10315,10538,10526,10362,10232,10284,10048,9843,9734,9886,
13463,10063,9848,9735,9899,10498,10346,10197,10224,10705,10435,10313,10538,10526,10363,10227,10284,10051,9845,9731,9882,
13485,10066,9851,9732,9905,10499,10345,10200,10223,10709,10426,10315,10541,10530,10367,10231,10291,10048,9843,9730,9887,
13506,10065,9849,9734,9905,10501,10350,10198,10230,10708,10431,10310,10540,10528,10363,10230,10283,10048,9848,9732,9881,
13528,10064,9848,9736,9904,10502,10346,10201,10225,10706,10428,10310,10536,10528,10368,10229,10287,10049,9846,9728,9880,
13549,10069,9849,9735,9904,10502,10349,10195,10225,10704,10431,10313,10543,10533,10369,10230,10290,10051,9848,9733,9883,
13572,10064,9850,9734,9908,10505,10346,10198,10226,10701,10432,10309,10538,10529,10364,10231,10278,10050,9844,9732,9882,
13593,10065,9850,9734,9906,10498,10348,10194,10224,10703,10435,10316,10536,10529,10367,10230,10289,10047,9847,9733,9879,
13615,10059,9846,9732,9901,10503,10350,10200,10227,10704,10433,10315,10539,10533,10372,10233,10290,10054,9851,9735,9880,
13636,10064,9844,9735,9900,10503,10346,10191,10221,10706,10436,10312,10536,10533,10368,10232,10282,10047,9847,9733,9880,
13658,10065,9851,9732,9902,10496,10343,10194,10222,10700,10432,10318,10534,10532,10367,10239,10283,10053,9851,9739,9880,
13679,10061,9846,9738,9901,10499,10348,10202,10222,10701,10434,10316,10538,10534,10368,10237,10284,10049,9851,9734,9881,
13701,10062,9849,9730,9900,10506,10350,10198,10221,10710,10433,10314,10537,10537,10368,10236,10285,10053,9847,9737,9881,
13722,10067,9842,9734,9899,10500,10343,10197,10220,10702,10429,10315,10533,10533,10367,10235,10284,10052,9848,9734,9880,
13745,10062,9846,9736,9903,10500,10343,10197,10220,10703,10427,10314,10536,10533,10363,10234,10288,10050,9851,9735,9880,
13766,10062,9845,9731,9903,10501,10346,10193,10217,10703,10429,10317,10538,10533,10365,10231,10285,10051,9851,9736,9884,
13788,10063,9847,9736,9904,10504,10349,10197,10223,10700,10427,10320,10539,10532,10363,10232,10287,10050,9847,9734,9887,
13809,10062,9845,9735,9902,10498,10346,10198,10224,10706,10433,10318,10537,10535,10371,10235,10287,10048,9844,9731,9881,
13831,10060,9845,9737,9899,10504,10343,10198,10226,10706,10431,10316,10539,10535,10365,10236,10281,10056,9849,9738,9879,
13852,10067,9845,9738,9899,10504,10346,10198,10217,10702,10429,10315,10539,10536,10366,10232,10288,10050,9849,9734,9885,
13874,10064,9841,9731,9898,10503,10345,10196,10218,10703,10435,10315,10535,10533,10370,10233,10288,10053,9852,9735,9882,
13895,10071,9846,9732,9902,10504,10344,10194,10219,10702,10428,10314,10533,10537,10364,10235,10285,10054,9847,9733,9880,
13918,10063,9846,9734,9903,10502,10339,10195,10218,10704,10427,10314,10536,10539,10364,10233,10287,10054,9847,9734,9881,
13939,10064,9840,9733,9903,10503,10344,10194,10219,10712,10430,10314,10535,10535,10365,10237,10285,10053,9853,9735,9886,
13961,10066,9846,9737,9901,10506,10342,10198,10217,10708,10428,10318,10535,10538,10368,10237,10285,10055,9848,9732,9878,
13982,10069,9845,9732,9898,10505,10342,10195,10214,10705,10432,10310,10535,10538,10363,10234,10279,10054,9846,9736,9878,
14004,10066,9845,9731,9900,10504,10339,10192,10216,10705,10426,10318,10535,10533,10368,10235,10282,10054,9848,9733,9882,
14025,10062,9841,9731,9897,10501,10344,10191,10213,10705,10433,10310,10538,10539,10367,10233,10284,10057,9848,9734,9882,
14047,10065,9845,9736,9903,10505,10343,10192,10218,10708,10429,10312,10538,10531,10363,10226,10280,10050,9846,9728,9884,
14068,10060,9845,9727,9902,10503,10340,10194,10214,10705,10429,10319,10538,10531,10367,10235,10281,10047,9848,9730,9880,
14091,10060,9844,9733,9899,10498,10341,10198,10218,10700,10431,10313,10537,10530,10364,10234,10278,10049,9846,9729,9881,
14112,10062,9848,9732,9904,10504,10343,10191,10217,10705,10428,10312,10534,10534,10367,10229,10282,10049,9845,9732,9879,
14134,10063,9844,9728,9900,10501,10341,10196,10215,10704,10427,10315,10538,10535,10366,10232,10282,10052,9846,9727,9881,
